batch_id,model_key,condition_id,state_variant,prompt_template,rule_location,rule_wording_variant,parameter_order_id,parameter_name_variant,parameter_description_variant,tool_name_variant,context_id,baseline_c,word,records,errors,abstentions,tool_call_rate,c_present_rate,threshold_valid_rate,equality_valid_rate,schema_valid_all_rate,strict_only_c_rate,median_c_output,mean_c_output,median_delta_c,mean_sibling_change_l1
clean_core_floor_gradient_v2,gemma4-12b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,clean_ab_31_23_floor_46,0.56,,100,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.6,0.6,0.04,0.0
clean_core_floor_gradient_v2,gemma4-12b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,clean_ab_31_23_floor_46,0.56,slightly,100,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.57,0.57,0.01,0.0
clean_core_floor_gradient_v2,gemma4-12b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,clean_ab_41_28_floor_31,0.21,,100,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.3,0.3,0.09,0.0
clean_core_floor_gradient_v2,gemma4-12b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,clean_ab_41_28_floor_31,0.21,slightly,100,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.22,0.22,0.01,0.0
clean_core_floor_gradient_v2,gemma4-12b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,clean_ab_41_28_floor_31,0.3,,100,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.4,0.4,0.1,0.0
clean_core_floor_gradient_v2,gemma4-12b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,clean_ab_41_28_floor_31,0.3,slightly,100,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.31,0.31,0.01,0.0
clean_core_floor_gradient_v2,gemma4-12b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,clean_ab_41_28_floor_31,0.31,,100,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.4,0.4,0.09,0.0
clean_core_floor_gradient_v2,gemma4-12b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,clean_ab_41_28_floor_31,0.31,slightly,100,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.32,0.32,0.01,0.0
clean_core_floor_gradient_v2,gemma4-12b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,clean_ab_41_28_floor_31,0.32,,100,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.4,0.4,0.08,0.0
clean_core_floor_gradient_v2,gemma4-12b,threshold_gte_1,prompt_state_required,with_baseline_only_change_c,tool_description,default,abc,canonical_abc,none,neutral,clean_ab_41_28_floor_31,0.32,slightly,100,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.33,0.33,0.01,0.0
